,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title
5408,0.781,0.745,-5.81,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493,1,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,audio_features,1bM50INir8voAkVoKuvEUI,spotify:track:1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/tracks/1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/audio-analysis/1bM50INir8voAkVoKuvEUI,269493,4,Usher,OMG (feat. will.i.am)
5409,0.772,0.685,-6.849,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,1,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4,will.i.am,Scream & Shout
5410,0.67,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,227280,4,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4,Pitbull,International Love (feat. Chris Brown)
5411,0.673,0.758,-3.632,0.158,0.039,0.0,0.341,0.542,135.956,229507,5,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,1obZSxOoO12yWkwY1kY72N,spotify:track:1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/tracks/1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/audio-analysis/1obZSxOoO12yWkwY1kY72N,229507,4,Pitbull,Feel This Moment (feat. Christina Aguilera)
5412,0.73,0.777,-5.194,0.0496,0.105,0.000478,0.0691,0.575,130.0,284867,4,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,audio_features,3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN,284867,4,Jennifer Lopez,On The Floor
5413,0.802,0.67,-5.549,0.27,0.154,5.15e-05,0.223,0.11,126.061,174291,8,0.802,0.67,4,-5.549,0,0.27,0.154,5.15e-05,0.223,0.11,126.061,audio_features,5NLz8aMV3GckK7fPev2GMR,spotify:track:5NLz8aMV3GckK7fPev2GMR,https://api.spotify.com/v1/tracks/5NLz8aMV3GckK7fPev2GMR,https://api.spotify.com/v1/audio-analysis/5NLz8aMV3GckK7fPev2GMR,174291,4,RSN,Unknown
5414,0.619,0.803,-4.97,0.0378,0.258,0.0,0.101,0.613,127.951,232254,4,0.619,0.803,0,-4.97,1,0.0378,0.258,0.0,0.101,0.613,127.951,audio_features,78Rr4oH3irOZowsoDiefGg,spotify:track:78Rr4oH3irOZowsoDiefGg,https://api.spotify.com/v1/tracks/78Rr4oH3irOZowsoDiefGg,https://api.spotify.com/v1/audio-analysis/78Rr4oH3irOZowsoDiefGg,232254,4,Club Can´t Handle Me,Club Can´t Handle Me
5415,0.766,0.873,-6.381,0.143,0.00627,0.0,0.0764,0.743,126.988,202627,4,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)
5416,0.789,0.706,-4.233,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,235493,4,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4,Rihanna,Only Girl (In The World)
5417,0.648,0.931,-3.15,0.181,0.00937,0.0,0.752,0.744,153.649,213067,5,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,audio_features,2ygMBIctKIAfbEBcT9065L,spotify:track:2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/audio-analysis/2ygMBIctKIAfbEBcT9065L,213067,4,Black Eyed Peas,Pump It
5418,0.595,0.912,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024,234453,4,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,audio_features,3rfhI32Il2hVRKDkuGeeen,spotify:track:3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen,234453,4,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain)
5419,0.737,0.841,-6.982,0.0454,0.0494,0.00128,0.299,0.818,124.003,150968,4,0.737,0.841,11,-6.982,0,0.0454,0.0494,0.00128,0.299,0.818,124.003,audio_features,20ujHaygoRw7nyJkDj12u1,spotify:track:20ujHaygoRw7nyJkDj12u1,https://api.spotify.com/v1/tracks/20ujHaygoRw7nyJkDj12u1,https://api.spotify.com/v1/audio-analysis/20ujHaygoRw7nyJkDj12u1,150968,4,Mark Mendy,Slow
5420,0.736,0.817,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760,4,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4,Kesha,We R Who We R
5421,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4,Kesha,Die Young
5422,0.616,0.862,-5.18,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,audio_features,12eMQUn2GzfsfsQLH53M19,spotify:track:12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,234693,4,Usher,Scream
5423,0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,4,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,237200,4,Lady Gaga,Poker Face
5424,0.76,0.652,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,177685,8,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,audio_features,4X4tgBEUiT6WqB2oTJ5ynH,spotify:track:4X4tgBEUiT6WqB2oTJ5ynH,https://api.spotify.com/v1/tracks/4X4tgBEUiT6WqB2oTJ5ynH,https://api.spotify.com/v1/audio-analysis/4X4tgBEUiT6WqB2oTJ5ynH,177685,4,Jason Derulo,Talk Dirty (feat. 2 Chainz)
5425,0.832,0.879,-6.085,0.0576,0.0215,9.42e-06,0.333,0.251,125.057,155713,1,0.832,0.879,8,-6.085,1,0.0576,0.0215,9.42e-06,0.333,0.251,125.057,audio_features,0N4x3kr0qZ2lsB2jkB40WR,spotify:track:0N4x3kr0qZ2lsB2jkB40WR,https://api.spotify.com/v1/tracks/0N4x3kr0qZ2lsB2jkB40WR,https://api.spotify.com/v1/audio-analysis/0N4x3kr0qZ2lsB2jkB40WR,155713,4,Junerule,abcdefu
5426,0.594,0.841,-5.792,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,4,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,audio_features,1RMRkCn07y2xtBip9DzwmC,spotify:track:1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC,https://api.spotify.com/v1/audio-analysis/1RMRkCn07y2xtBip9DzwmC,227973,4,Chris Brown,Turn Up the Music
5427,0.722,0.958,-3.617,0.0912,0.00726,0.0,0.375,0.952,127.008,206120,4,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,audio_features,3awwqS1q0EnNUNmvpKdYmU,spotify:track:3awwqS1q0EnNUNmvpKdYmU,https://api.spotify.com/v1/tracks/3awwqS1q0EnNUNmvpKdYmU,https://api.spotify.com/v1/audio-analysis/3awwqS1q0EnNUNmvpKdYmU,206120,4,Pitbull,Don't Stop the Party (feat. TJR)
5428,0.797,0.608,-6.096,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507,1,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,audio_features,01TuObJVd7owWchVRuQbQw,spotify:track:01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/tracks/01TuObJVd7owWchVRuQbQw,https://api.spotify.com/v1/audio-analysis/01TuObJVd7owWchVRuQbQw,279507,4,will.i.am,#thatPOWER
5429,0.753,0.931,-4.922,0.0652,0.00994,0.00696,0.234,0.767,113.029,189693,4,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,audio_features,1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ,189693,4,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland)
5430,0.693,0.822,-5.441,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,audio_features,3zrYNl1aMdFrQkcOjKVr5u,spotify:track:3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/tracks/3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/audio-analysis/3zrYNl1aMdFrQkcOjKVr5u,223800,4,Flo Rida,I Cry
5431,0.739,0.783,-6.082,0.0446,0.0385,2.38e-05,0.0976,0.362,119.949,180500,1,0.739,0.783,1,-6.082,1,0.0446,0.0385,2.38e-05,0.0976,0.362,119.949,audio_features,11PeitopHP8gsFtVvkGuOE,spotify:track:11PeitopHP8gsFtVvkGuOE,https://api.spotify.com/v1/tracks/11PeitopHP8gsFtVvkGuOE,https://api.spotify.com/v1/audio-analysis/11PeitopHP8gsFtVvkGuOE,180500,4,KiLLTEQ,Stole My Heart
5432,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040,0,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,2dOTkLZFbpNXrhc24CnTFd,spotify:track:2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/tracks/2dOTkLZFbpNXrhc24CnTFd,https://api.spotify.com/v1/audio-analysis/2dOTkLZFbpNXrhc24CnTFd,245040,4,David Guetta,Titanium (feat. Sia)
5433,0.435,0.837,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913,216893,8,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,4,Far East Movement,Like A G6
5434,0.653,0.816,-4.353,0.167,0.228,0.0,0.0967,0.816,178.085,228827,3,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,spotify:track:6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,Luis Fonsi,Despacito - Remix
5435,0.58,0.586,-6.883,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,3,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,1sgDyuLooyvEML4oHspNza,spotify:track:1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/tracks/1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/audio-analysis/1sgDyuLooyvEML4oHspNza,199549,4,Kygo,Lose Somebody
5436,0.641,0.922,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton)
5437,0.788,0.802,-2.765,0.0334,0.00564,0.00373,0.0959,0.353,126.008,126190,1,0.788,0.802,7,-2.765,1,0.0334,0.00564,0.00373,0.0959,0.353,126.008,audio_features,5hfVFY0RQY3TijaSvYqdjs,spotify:track:5hfVFY0RQY3TijaSvYqdjs,https://api.spotify.com/v1/tracks/5hfVFY0RQY3TijaSvYqdjs,https://api.spotify.com/v1/audio-analysis/5hfVFY0RQY3TijaSvYqdjs,126190,4,Rolipso,Versace
5438,0.729,0.933,-4.576,0.145,0.0946,0.0,0.209,0.922,130.004,198034,4,0.729,0.933,0,-4.576,1,0.145,0.0946,0.0,0.209,0.922,130.004,audio_features,4JCzTV115Xt4tiYFxSsoFX,spotify:track:4JCzTV115Xt4tiYFxSsoFX,https://api.spotify.com/v1/tracks/4JCzTV115Xt4tiYFxSsoFX,https://api.spotify.com/v1/audio-analysis/4JCzTV115Xt4tiYFxSsoFX,198034,4,Dj Luca,Danza Kuduro
5439,0.607,0.934,-4.217,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547,4,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4,Taio Cruz,Break Your Heart
5440,0.632,0.856,-3.463,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4,Toploader,Dancing in the Moonlight
5441,0.75,0.664,-5.908,0.154,0.275,0.0,0.0632,0.617,105.023,208156,1,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,audio_features,3Be7CLdHZpyzsVijme39cW,spotify:track:3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/tracks/3Be7CLdHZpyzsVijme39cW,https://api.spotify.com/v1/audio-analysis/3Be7CLdHZpyzsVijme39cW,208156,4,Kygo,What's Love Got to Do with It
5442,0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,241933,4,Lady Gaga,Just Dance
5443,0.785,0.914,-5.612,0.0415,0.159,0.000565,0.0935,0.477,124.023,134516,1,0.785,0.914,7,-5.612,0,0.0415,0.159,0.000565,0.0935,0.477,124.023,audio_features,4A3rmGp8p3lmWeOkucxfRL,spotify:track:4A3rmGp8p3lmWeOkucxfRL,https://api.spotify.com/v1/tracks/4A3rmGp8p3lmWeOkucxfRL,https://api.spotify.com/v1/audio-analysis/4A3rmGp8p3lmWeOkucxfRL,134516,4,Theodor Rosenberg,I Want You
5444,0.856,0.527,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052,266840,1,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,audio_features,0Dc7J9VPV4eOInoxUiZrsL,spotify:track:0Dc7J9VPV4eOInoxUiZrsL,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,https://api.spotify.com/v1/audio-analysis/0Dc7J9VPV4eOInoxUiZrsL,266840,4,Jeremih,Don't Tell 'Em
5445,0.621,0.78,-6.24,0.0448,0.0901,0.000175,0.45,0.479,126.056,155238,5,0.621,0.78,6,-6.24,0,0.0448,0.0901,0.000175,0.45,0.479,126.056,audio_features,2vX1vE1jwuqq29xonWIzvE,spotify:track:2vX1vE1jwuqq29xonWIzvE,https://api.spotify.com/v1/tracks/2vX1vE1jwuqq29xonWIzvE,https://api.spotify.com/v1/audio-analysis/2vX1vE1jwuqq29xonWIzvE,155238,4,Regard,Secrets - MOTi Remix
5446,0.619,0.901,-4.173,0.0563,0.0975,0.0455,0.178,0.503,123.002,221693,4,0.619,0.901,11,-4.173,0,0.0563,0.0975,0.0455,0.178,0.503,123.002,audio_features,2EdT0divbyKeaurz7KgPm1,spotify:track:2EdT0divbyKeaurz7KgPm1,https://api.spotify.com/v1/tracks/2EdT0divbyKeaurz7KgPm1,https://api.spotify.com/v1/audio-analysis/2EdT0divbyKeaurz7KgPm1,221693,4,Gryffin,Remember (with ZOHARA)
5447,0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080,1,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,audio_features,0ByMNEPAPpOR5H69DVrTNy,spotify:track:0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,https://api.spotify.com/v1/audio-analysis/0ByMNEPAPpOR5H69DVrTNy,267080,4,Rihanna,Don't Stop The Music
5448,0.799,0.66,-6.153,0.079,0.256,0.0,0.111,0.471,140.04,195429,1,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,audio_features,02kDW379Yfd5PzW5A6vuGt,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,195429,4,Internet Money,Lemonade
5449,0.797,0.64,-7.443,0.0992,0.0337,0.0,0.108,0.524,139.94,151119,1,0.797,0.64,1,-7.443,1,0.0992,0.0337,0.0,0.108,0.524,139.94,audio_features,60hCHHWDAJoz2pHl1PYOD0,spotify:track:60hCHHWDAJoz2pHl1PYOD0,https://api.spotify.com/v1/tracks/60hCHHWDAJoz2pHl1PYOD0,https://api.spotify.com/v1/audio-analysis/60hCHHWDAJoz2pHl1PYOD0,151119,4,Gloreymi,I Got What You Want
5450,0.638,0.882,-4.008,0.254,0.0697,9.64e-06,0.386,0.466,127.863,140030,8,0.638,0.882,5,-4.008,1,0.254,0.0697,9.64e-06,0.386,0.466,127.863,audio_features,65jyPaGDybCbfGTDJdwOlb,spotify:track:65jyPaGDybCbfGTDJdwOlb,https://api.spotify.com/v1/tracks/65jyPaGDybCbfGTDJdwOlb,https://api.spotify.com/v1/audio-analysis/65jyPaGDybCbfGTDJdwOlb,140030,4,Gaullin,Take over Control
5451,0.609,0.668,-4.284,0.0367,0.0552,0.0,0.167,0.811,80.924,288600,4,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,audio_features,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,288600,4,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
5452,0.647,0.726,-4.389,0.0552,0.157,0.0,0.0844,0.767,114.996,198996,4,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,audio_features,3M9Apu4OZfylLTFKvgEtKa,spotify:track:3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,198996,4,Tiësto,Ritual
5453,0.935,0.454,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,187541,8,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4,Cardi B,WAP (feat. Megan Thee Stallion)
5454,0.68,0.825,-4.296,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533,4,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,audio_features,7yBbV2k2S2uhaQc24NF2xt,spotify:track:7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/tracks/7yBbV2k2S2uhaQc24NF2xt,https://api.spotify.com/v1/audio-analysis/7yBbV2k2S2uhaQc24NF2xt,193533,4,Lady Gaga,Stupid Love
5455,0.371,0.796,-4.369,0.25,0.000492,3.92e-06,0.0939,0.113,74.449,157105,0,0.371,0.796,9,-4.369,1,0.25,0.000492,3.92e-06,0.0939,0.113,74.449,audio_features,3yBZZbOkz7UYR450t3RGhR,spotify:track:3yBZZbOkz7UYR450t3RGhR,https://api.spotify.com/v1/tracks/3yBZZbOkz7UYR450t3RGhR,https://api.spotify.com/v1/audio-analysis/3yBZZbOkz7UYR450t3RGhR,157105,4,Jerome,The Climb
5456,0.916,0.571,-8.241,0.201,0.0173,1.11e-06,0.153,0.498,103.521,183695,1,0.916,0.571,10,-8.241,0,0.201,0.0173,1.11e-06,0.153,0.498,103.521,audio_features,20bLudc6r1NChyZcrjRd7T,spotify:track:20bLudc6r1NChyZcrjRd7T,https://api.spotify.com/v1/tracks/20bLudc6r1NChyZcrjRd7T,https://api.spotify.com/v1/audio-analysis/20bLudc6r1NChyZcrjRd7T,183695,4,DJ Khaled,For Free
5457,0.672,0.464,-5.624,0.037,0.43,0.0,0.284,0.271,92.069,200742,1,0.672,0.464,6,-5.624,0,0.037,0.43,0.0,0.284,0.271,92.069,audio_features,0JQ5MbyriK6ruD3t6RZ7ix,spotify:track:0JQ5MbyriK6ruD3t6RZ7ix,https://api.spotify.com/v1/tracks/0JQ5MbyriK6ruD3t6RZ7ix,https://api.spotify.com/v1/audio-analysis/0JQ5MbyriK6ruD3t6RZ7ix,200742,4,Tones And I,Never Seen The Rain
5458,0.592,0.873,-5.65,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262,0,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,audio_features,0vrmHPfoBadXVr2n0m1aqZ,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,277262,4,Avicii,Heaven
5459,0.746,0.69,-7.956,0.164,0.247,0.0,0.101,0.497,89.977,181733,1,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4,DaBaby,ROCKSTAR (feat. Roddy Ricch)
5460,0.67,0.838,-4.031,0.0362,0.0605,0.000611,0.159,0.716,105.0,222041,4,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105.0,audio_features,33cYcQm6naYAywTtdnrdxP,spotify:track:33cYcQm6naYAywTtdnrdxP,https://api.spotify.com/v1/tracks/33cYcQm6naYAywTtdnrdxP,https://api.spotify.com/v1/audio-analysis/33cYcQm6naYAywTtdnrdxP,222041,4,Starley,Call On Me - Ryan Riback Remix
5461,0.846,0.748,-4.615,0.151,0.151,0.0,0.21,0.646,103.042,156408,4,0.846,0.748,3,-4.615,0,0.151,0.151,0.0,0.21,0.646,103.042,audio_features,3xGyC3xzSYIcDjFTUQvfJ8,spotify:track:3xGyC3xzSYIcDjFTUQvfJ8,https://api.spotify.com/v1/tracks/3xGyC3xzSYIcDjFTUQvfJ8,https://api.spotify.com/v1/audio-analysis/3xGyC3xzSYIcDjFTUQvfJ8,156408,4,Harina,ZURÜCK ZU DIR
5462,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,5,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,Drake,God's Plan
